sample_id,session_id,speaker_id,audio_path,transcript_path,label,scenario,fraud_type,language,transaction_amount,transaction_currency,transaction_type,recipient_new,prior_transactions,time_since_last_transaction,speaker_baseline_available,source,source_dataset,consent_status
teleantifraud_sft_train_a80dc8b39b6e15fe,teleantifraud_sft_train_a80dc8b39b6e15fe,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test158/tts_test158.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2af6bfb36d2e08d3,teleantifraud_sft_train_2af6bfb36d2e08d3,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00348/tts_fraud_00348.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2504a5a39866d0de,teleantifraud_sft_train_2504a5a39866d0de,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00406/tts_fraud_00406.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_945c59630b35ca68,teleantifraud_sft_train_945c59630b35ca68,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test1037/tts_test1037.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2b1ee429580c901b,teleantifraud_sft_train_2b1ee429580c901b,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01672/tts_fraud_01672.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a77ea21682c60ca1,teleantifraud_sft_train_a77ea21682c60ca1,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01162/tts_fraud_01162.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2d889963df5587cb,teleantifraud_sft_train_2d889963df5587cb,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test345/tts_test345.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_adca4d2b148b1c59,teleantifraud_sft_train_adca4d2b148b1c59,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2469/tts_test2469.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_00be36bd5301fa5b,teleantifraud_sft_train_00be36bd5301fa5b,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01863/tts_fraud_01863.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_777ce0fb501b26eb,teleantifraud_sft_train_777ce0fb501b26eb,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2195/tts_test2195.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_5319b63a63851bfc,teleantifraud_sft_train_5319b63a63851bfc,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test1332/tts_test1332.mp3,,0,日常购物,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8a81d2ffdf404b0d,teleantifraud_sft_train_8a81d2ffdf404b0d,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test551/tts_test551.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_68a2f4bfa1fd16d7,teleantifraud_sft_train_68a2f4bfa1fd16d7,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00016/tts_fraud_00016.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_4064a4bbba93526d,teleantifraud_sft_train_4064a4bbba93526d,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test3377/tts_test3377.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c66946902ba0f008,teleantifraud_sft_train_c66946902ba0f008,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test223/tts_test223.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_da80e2bb1d449f9f,teleantifraud_sft_train_da80e2bb1d449f9f,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01792/tts_fraud_01792.mp3,,1,咨询客服,身份盗窃,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_b805a2cccc5385a9,teleantifraud_sft_train_b805a2cccc5385a9,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2586/tts_test2586.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_fe1d1793ef08b826,teleantifraud_sft_train_fe1d1793ef08b826,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test1192/tts_test1192.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_d645bec204ffb583,teleantifraud_sft_train_d645bec204ffb583,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-1/tts_fraud_00356/tts_fraud_00356.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_fde524b88c13b62e,teleantifraud_sft_train_fde524b88c13b62e,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01482/tts_fraud_01482.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_d94f44ae1080a6c8,teleantifraud_sft_train_d94f44ae1080a6c8,,data/raw/audio/teleantifraud/audio/POS-multi-agent-9/tts_fraud_02430/tts_fraud_02430.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_81d14447f4a601fb,teleantifraud_sft_train_81d14447f4a601fb,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00129/tts_fraud_00129.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ac31b272b3d6d14f,teleantifraud_sft_train_ac31b272b3d6d14f,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-1/tts_fraud_00670/tts_fraud_00670.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_0a5412641ada072f,teleantifraud_sft_train_0a5412641ada072f,,data/raw/audio/teleantifraud/audio/POS-multi-agent-9/tts_fraud_02486/tts_fraud_02486.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_49c8c57fab869191,teleantifraud_sft_train_49c8c57fab869191,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test3/tts_test3.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c5fc80e4013f2c65,teleantifraud_sft_train_c5fc80e4013f2c65,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01634/tts_fraud_01634.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_79f411fac4c9de57,teleantifraud_sft_train_79f411fac4c9de57,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test1330/tts_test1330.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8ee64329414929fb,teleantifraud_sft_train_8ee64329414929fb,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01861/tts_fraud_01861.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_466a6783c8aa7788,teleantifraud_sft_train_466a6783c8aa7788,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test759/tts_test759.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_33aa0766ec09dfa8,teleantifraud_sft_train_33aa0766ec09dfa8,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01132/tts_fraud_01132.mp3,,1,咨询客服,绑架诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_51a120dd2e9369e0,teleantifraud_sft_train_51a120dd2e9369e0,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test441/tts_test441.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_b103670caad2c360,teleantifraud_sft_train_b103670caad2c360,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test464/tts_test464.mp3,,1,咨询客服,钓鱼诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e8bec6295eb577f6,teleantifraud_sft_train_e8bec6295eb577f6,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01997/tts_fraud_01997.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2030a72fba0b18b5,teleantifraud_sft_train_2030a72fba0b18b5,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test2741/tts_test2741.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_1f9149668f1f9dab,teleantifraud_sft_train_1f9149668f1f9dab,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2084/tts_test2084.mp3,,0,打车服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_1d99569613d25892,teleantifraud_sft_train_1d99569613d25892,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2984/tts_test2984.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2f5a192f82f18295,teleantifraud_sft_train_2f5a192f82f18295,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test3398/tts_test3398.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_20bf7cd8401df3be,teleantifraud_sft_train_20bf7cd8401df3be,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test1173/tts_test1173.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_fec4dbfb6cc6b71a,teleantifraud_sft_train_fec4dbfb6cc6b71a,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test168/tts_test168.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_dd22c4ea9b11e406,teleantifraud_sft_train_dd22c4ea9b11e406,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2719/tts_test2719.mp3,,0,日常购物,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a289e173ca4c27f7,teleantifraud_sft_train_a289e173ca4c27f7,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01647/tts_fraud_01647.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_b189cb876adbfe57,teleantifraud_sft_train_b189cb876adbfe57,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00952/tts_fraud_00952.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8d2137eee4a205d3,teleantifraud_sft_train_8d2137eee4a205d3,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01493/tts_fraud_01493.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c1aa06402ae4c525,teleantifraud_sft_train_c1aa06402ae4c525,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-1/tts_fraud_00426/tts_fraud_00426.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_3aaa25acd856240d,teleantifraud_sft_train_3aaa25acd856240d,,data/raw/audio/teleantifraud/audio/POS-multi-agent-9/tts_fraud_00699/tts_fraud_00699.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_f6b8e0b17a1def3c,teleantifraud_sft_train_f6b8e0b17a1def3c,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test3299/tts_test3299.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_3fcaefb8e65bbe5e,teleantifraud_sft_train_3fcaefb8e65bbe5e,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test1853/tts_test1853.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_411914c83a47c4e8,teleantifraud_sft_train_411914c83a47c4e8,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test1583/tts_test1583.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_161c539fe80d44cf,teleantifraud_sft_train_161c539fe80d44cf,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test30/tts_test30.mp3,,0,日常购物,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e4c36a7a7dbd5d99,teleantifraud_sft_train_e4c36a7a7dbd5d99,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test1344/tts_test1344.mp3,,0,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c71a110e0a7c06f1,teleantifraud_sft_train_c71a110e0a7c06f1,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2076/tts_test2076.mp3,,0,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_6dec3f02b8f0118c,teleantifraud_sft_train_6dec3f02b8f0118c,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01941/tts_fraud_01941.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_79cffe8766511fca,teleantifraud_sft_train_79cffe8766511fca,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test335/tts_test335.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e3f92f507c409739,teleantifraud_sft_train_e3f92f507c409739,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test378/tts_test378.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_cffc0cd4e58caef5,teleantifraud_sft_train_cffc0cd4e58caef5,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test1684/tts_test1684.mp3,,0,日常购物,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_40a3bd4c88c2fa2f,teleantifraud_sft_train_40a3bd4c88c2fa2f,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2431/tts_test2431.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_24f019d3c432e29a,teleantifraud_sft_train_24f019d3c432e29a,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test2907/tts_test2907.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_80d8afcf1a8f5aa7,teleantifraud_sft_train_80d8afcf1a8f5aa7,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00372/tts_fraud_00372.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_d6eee8766776a92b,teleantifraud_sft_train_d6eee8766776a92b,,data/raw/audio/teleantifraud/audio/POS-multi-agent-9/tts_fraud_01916/tts_fraud_01916.mp3,,0,订餐服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_6556073eaea72c92,teleantifraud_sft_train_6556073eaea72c92,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01142/tts_fraud_01142.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_f0965456f57e8f63,teleantifraud_sft_train_f0965456f57e8f63,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00287/tts_fraud_00287.mp3,,1,咨询客服,身份盗窃,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_47e986c69c743c77,teleantifraud_sft_train_47e986c69c743c77,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2237/tts_test2237.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_834a5ebdebb0fe9a,teleantifraud_sft_train_834a5ebdebb0fe9a,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00576/tts_fraud_00576.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_db5eb4e99cba8e00,teleantifraud_sft_train_db5eb4e99cba8e00,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00147/tts_fraud_00147.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e2335875cfa84bf9,teleantifraud_sft_train_e2335875cfa84bf9,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test1145/tts_test1145.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_d7044c48a38a9d29,teleantifraud_sft_train_d7044c48a38a9d29,,data/raw/audio/teleantifraud/audio/POS-multi-agent-9/tts_fraud_00748/tts_fraud_00748.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_4e40f0e13ba7ac46,teleantifraud_sft_train_4e40f0e13ba7ac46,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2301/tts_test2301.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_042c7ea030f2f0ea,teleantifraud_sft_train_042c7ea030f2f0ea,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test859/tts_test859.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8192fe149c2c7285,teleantifraud_sft_train_8192fe149c2c7285,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test86/tts_test86.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_32ad169e15f55aa4,teleantifraud_sft_train_32ad169e15f55aa4,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2288/tts_test2288.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_081e93d898ab84d7,teleantifraud_sft_train_081e93d898ab84d7,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2276/tts_test2276.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a405355ed35d360f,teleantifraud_sft_train_a405355ed35d360f,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test227/tts_test227.mp3,,0,日常购物,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ddc1a94f5d8f41fc,teleantifraud_sft_train_ddc1a94f5d8f41fc,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test1201/tts_test1201.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_dd7744bea9be1db8,teleantifraud_sft_train_dd7744bea9be1db8,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test357/tts_test357.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_fbf4331e9bd06d0c,teleantifraud_sft_train_fbf4331e9bd06d0c,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test1148/tts_test1148.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_4968041e8832fc90,teleantifraud_sft_train_4968041e8832fc90,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test335/tts_test335.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_f852967f5ff9bc04,teleantifraud_sft_train_f852967f5ff9bc04,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test569/tts_test569.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_d4594017f5b8f975,teleantifraud_sft_train_d4594017f5b8f975,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test673/tts_test673.mp3,,0,日常购物,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_de3049c33e78c657,teleantifraud_sft_train_de3049c33e78c657,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test1910/tts_test1910.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_7e2fdd6ec9c4ac96,teleantifraud_sft_train_7e2fdd6ec9c4ac96,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test1013/tts_test1013.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e48b54824ad7acc0,teleantifraud_sft_train_e48b54824ad7acc0,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01815/tts_fraud_01815.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_0386b500b7d67f4c,teleantifraud_sft_train_0386b500b7d67f4c,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00888/tts_fraud_00888.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_0e7c8b79001bd60d,teleantifraud_sft_train_0e7c8b79001bd60d,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01959/tts_fraud_01959.mp3,,1,咨询客服,绑架诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_b4de64f0879cae55,teleantifraud_sft_train_b4de64f0879cae55,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test2196/tts_test2196.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_0676ff07d60cac57,teleantifraud_sft_train_0676ff07d60cac57,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test2970/tts_test2970.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_f51402b00892766d,teleantifraud_sft_train_f51402b00892766d,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2901/tts_test2901.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_dab4e38a7a22126d,teleantifraud_sft_train_dab4e38a7a22126d,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01788/tts_fraud_01788.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a6eaff85fdffe365,teleantifraud_sft_train_a6eaff85fdffe365,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test440/tts_test440.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2ad7c461056adea1,teleantifraud_sft_train_2ad7c461056adea1,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test468/tts_test468.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a9d2896f4deae91b,teleantifraud_sft_train_a9d2896f4deae91b,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test399/tts_test399.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_29885950da8da9d0,teleantifraud_sft_train_29885950da8da9d0,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01128/tts_fraud_01128.mp3,,1,咨询客服,绑架诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_288b76e4e87c16e9,teleantifraud_sft_train_288b76e4e87c16e9,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-1/tts_fraud_00338/tts_fraud_00338.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_fce5eacefcda2d20,teleantifraud_sft_train_fce5eacefcda2d20,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test851/tts_test851.mp3,,0,订餐服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_5d2ee4842a8f19ee,teleantifraud_sft_train_5d2ee4842a8f19ee,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01116/tts_fraud_01116.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ec0ffb4a56ff1f71,teleantifraud_sft_train_ec0ffb4a56ff1f71,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test2611/tts_test2611.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_19408b364b7a13f1,teleantifraud_sft_train_19408b364b7a13f1,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test470/tts_test470.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a08f44e75defb957,teleantifraud_sft_train_a08f44e75defb957,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00823/tts_fraud_00823.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c741cdbb23d87fdc,teleantifraud_sft_train_c741cdbb23d87fdc,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00332/tts_fraud_00332.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_693b078edf14d7b4,teleantifraud_sft_train_693b078edf14d7b4,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test373/tts_test373.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
